node1	label	node2
P7311	data_type	external-identifier
P7312	data_type	external-identifier
P7313	data_type	external-identifier
P7314	data_type	external-identifier
P7315	data_type	string
P7316	data_type	quantity
P7317	data_type	external-identifier
P7318	data_type	external-identifier
P7319	data_type	external-identifier
P732	data_type	external-identifier
P7320	data_type	external-identifier
P7321	data_type	external-identifier
P7322	data_type	external-identifier
P7323	data_type	external-identifier
P7324	data_type	external-identifier
P7325	data_type	external-identifier
P7326	data_type	external-identifier
P7327	data_type	item
P7328	data_type	quantity
P7329	data_type	external-identifier
P733	data_type	external-identifier
P7330	data_type	string
P7331	data_type	external-identifier
P7332	data_type	external-identifier
P7333	data_type	external-identifier
P7334	data_type	external-identifier
P7335	data_type	external-identifier
P7336	data_type	external-identifier
P7337	data_type	external-identifier
P7338	data_type	string
P7339	data_type	external-identifier
P734	data_type	item
P7340	data_type	external-identifier
P7341	data_type	external-identifier
P7342	data_type	external-identifier
P7343	data_type	external-identifier
P7344	data_type	external-identifier
P7345	data_type	external-identifier
P7346	data_type	external-identifier
P7347	data_type	url
P7348	data_type	external-identifier
P7349	data_type	external-identifier
P735	data_type	item
P7350	data_type	external-identifier
P7351	data_type	external-identifier
P7352	data_type	external-identifier
P7353	data_type	external-identifier
P7354	data_type	external-identifier
P7355	data_type	external-identifier
P7356	data_type	external-identifier
P7357	data_type	external-identifier
P7358	data_type	external-identifier
P7359	data_type	external-identifier
P736	data_type	item
P7360	data_type	external-identifier
P7361	data_type	external-identifier
P7362	data_type	external-identifier
P7363	data_type	external-identifier
P7364	data_type	external-identifier
P7365	data_type	external-identifier
P7366	data_type	external-identifier
P7367	data_type	item
P7368	data_type	external-identifier
P7369	data_type	external-identifier
P737	data_type	item
P7370	data_type	external-identifier
P7371	data_type	external-identifier
P7372	data_type	external-identifier
P7374	data_type	item
P7375	data_type	url
P7376	data_type	item
P7377	data_type	item
P7378	data_type	item
P7379	data_type	quantity
P7380	data_type	string
P7381	data_type	external-identifier
P7382	data_type	external-identifier
P7383	data_type	string
P7384	data_type	external-identifier
P7387	data_type	external-identifier
P7388	data_type	external-identifier
P7389	data_type	external-identifier
P739	data_type	item
P7390	data_type	external-identifier
P7391	data_type	quantity
P7395	data_type	external-identifier
P7396	data_type	external-identifier
P7397	data_type	external-identifier
P7398	data_type	external-identifier
P7399	data_type	external-identifier
P740	data_type	item
P7400	data_type	external-identifier
P7401	data_type	external-identifier
P7402	data_type	external-identifier
P7403	data_type	external-identifier
P7404	data_type	external-identifier
P7405	data_type	external-identifier
P7406	data_type	item
P7407	data_type	string
P7408	data_type	external-identifier
P7409	data_type	external-identifier
P741	data_type	item
P7410	data_type	external-identifier
P7411	data_type	external-identifier
P7412	data_type	external-identifier
P7413	data_type	external-identifier
P7414	data_type	external-identifier
P7415	data_type	string
P7416	data_type	string
P7417	data_type	string
P7418	data_type	string
P7419	data_type	item
P742	data_type	string
P7420	data_type	string
P7421	data_type	string
P7422	data_type	quantity
P7423	data_type	external-identifier
P7425	data_type	external-identifier
P7427	data_type	external-identifier
P7428	data_type	external-identifier
P7429	data_type	external-identifier
P7430	data_type	external-identifier
P7431	data_type	external-identifier
P7432	data_type	external-identifier
P7433	data_type	external-identifier
P7434	data_type	external-identifier
P7435	data_type	external-identifier
P7436	data_type	external-identifier
P7437	data_type	external-identifier
P7438	data_type	external-identifier
P7439	data_type	external-identifier
P744	data_type	item
P7440	data_type	external-identifier
P7441	data_type	external-identifier
P7442	data_type	item
P7443	data_type	quantity
P7444	data_type	external-identifier
P7445	data_type	external-identifier
P7446	data_type	external-identifier
P7447	data_type	external-identifier
P7448	data_type	external-identifier
P7449	data_type	external-identifier
P745	data_type	external-identifier
P7450	data_type	external-identifier
P7451	data_type	external-identifier
P7452	data_type	item
P7453	data_type	external-identifier
P7454	data_type	external-identifier
P7455	data_type	external-identifier
P7456	data_type	external-identifier
P7457	data_type	string
P7458	data_type	external-identifier
P7459	data_type	external-identifier
P746	data_type	time
P7460	data_type	external-identifier
P7461	data_type	external-identifier
P7462	data_type	quantity
P7463	data_type	external-identifier
P7464	data_type	external-identifier
P7465	data_type	external-identifier
P7466	data_type	external-identifier
P7467	data_type	external-identifier
P7468	data_type	external-identifier
P7469	data_type	item
P747	data_type	item
P7470	data_type	string
P7471	data_type	external-identifier
P7472	data_type	external-identifier
P7473	data_type	external-identifier
P7474	data_type	external-identifier
P7475	data_type	external-identifier
P7476	data_type	external-identifier
P7477	data_type	external-identifier
P7478	data_type	string
P7479	data_type	item
P748	data_type	item
P7480	data_type	external-identifier
P7481	data_type	item
P7482	data_type	item
P7483	data_type	external-identifier
P7484	data_type	external-identifier
P7485	data_type	external-identifier
P7486	data_type	item
P7487	data_type	external-identifier
P7488	data_type	external-identifier
P7489	data_type	external-identifier
P749	data_type	item
P7490	data_type	external-identifier
P7491	data_type	external-identifier
P7492	data_type	external-identifier
P7493	data_type	external-identifier
P7494	data_type	external-identifier
P7495	data_type	external-identifier
P7496	data_type	external-identifier
P7497	data_type	external-identifier
P7498	data_type	external-identifier
P7499	data_type	external-identifier
P750	data_type	item
P7500	data_type	item
P7501	data_type	item
P7502	data_type	external-identifier
P7503	data_type	external-identifier
P7504	data_type	external-identifier
P7505	data_type	external-identifier
P7506	data_type	external-identifier
P7507	data_type	external-identifier
P7508	data_type	item
P7509	data_type	external-identifier
P751	data_type	item
P7510	data_type	url
P7511	data_type	external-identifier
P7512	data_type	external-identifier
P7513	data_type	external-identifier
P7514	data_type	item
P7515	data_type	external-identifier
P7516	data_type	external-identifier
P7517	data_type	external-identifier
P7518	data_type	external-identifier
P7519	data_type	external-identifier
P7520	data_type	external-identifier
P7521	data_type	external-identifier
P7522	data_type	external-identifier
P7523	data_type	external-identifier
P7524	data_type	external-identifier
P7525	data_type	external-identifier
P7526	data_type	external-identifier
P7527	data_type	quantity
P7528	data_type	item
P7529	data_type	external-identifier
P7530	data_type	external-identifier
P7531	data_type	external-identifier
P7532	data_type	string
P7533	data_type	external-identifier
P7534	data_type	external-identifier
P7535	data_type	monolingualtext
P7536	data_type	external-identifier
P7537	data_type	external-identifier
P7538	data_type	external-identifier
P7539	data_type	external-identifier
P7540	data_type	external-identifier
P7541	data_type	external-identifier
P7542	data_type	external-identifier
P7543	data_type	external-identifier
P7544	data_type	external-identifier
P7545	data_type	external-identifier
P7546	data_type	external-identifier
P7547	data_type	external-identifier
P7548	data_type	external-identifier
P7549	data_type	external-identifier
P7550	data_type	external-identifier
P7551	data_type	external-identifier
P7552	data_type	external-identifier
P7553	data_type	external-identifier
P7554	data_type	external-identifier
P7555	data_type	external-identifier
P7556	data_type	external-identifier
P7558	data_type	external-identifier
P7559	data_type	external-identifier
P756	data_type	item
P7560	data_type	external-identifier
P7561	data_type	item
P7562	data_type	external-identifier
P7563	data_type	external-identifier
P7564	data_type	external-identifier
P7565	data_type	external-identifier
P7566	data_type	external-identifier
P7567	data_type	external-identifier
P7568	data_type	external-identifier
P7569	data_type	url
P757	data_type	external-identifier
P7570	data_type	external-identifier
P7571	data_type	external-identifier
P7572	data_type	external-identifier
P7573	data_type	item
P7574	data_type	external-identifier
P7575	data_type	external-identifier
P7576	data_type	external-identifier
P7577	data_type	external-identifier
P7578	data_type	external-identifier
P7579	data_type	external-identifier
P758	data_type	external-identifier
P7580	data_type	external-identifier
P7581	data_type	string
P7582	data_type	item
P7583	data_type	external-identifier
P7584	data_type	quantity
P7585	data_type	external-identifier
P7586	data_type	external-identifier
P7587	data_type	external-identifier
P7588	data_type	time
P7589	data_type	time
P759	data_type	external-identifier
P7590	data_type	external-identifier
P7591	data_type	external-identifier
P7592	data_type	external-identifier
P7593	data_type	external-identifier
P7594	data_type	external-identifier
P7595	data_type	external-identifier
P7596	data_type	external-identifier
P7597	data_type	external-identifier
P7598	data_type	string
P7599	data_type	string
P760	data_type	external-identifier
P7600	data_type	item
P7601	data_type	item
P7602	data_type	external-identifier
P7603	data_type	item
P7604	data_type	item
P7605	data_type	string
P7606	data_type	external-identifier
P7607	data_type	external-identifier
P7608	data_type	external-identifier
P7609	data_type	external-identifier
P761	data_type	external-identifier
P7610	data_type	external-identifier
P7611	data_type	external-identifier
P7612	data_type	external-identifier
P7613	data_type	external-identifier
P7614	data_type	external-identifier
P7615	data_type	external-identifier
P7616	data_type	external-identifier
P7617	data_type	external-identifier
P7618	data_type	external-identifier
P7619	data_type	external-identifier
P762	data_type	external-identifier
P7620	data_type	external-identifier
P7621	data_type	external-identifier
P7622	data_type	external-identifier
P7623	data_type	external-identifier
P7624	data_type	external-identifier
P7625	data_type	external-identifier
P7626	data_type	external-identifier
P7627	data_type	external-identifier
P763	data_type	external-identifier
P7630	data_type	external-identifier
P7631	data_type	external-identifier
P7632	data_type	external-identifier
P7633	data_type	external-identifier
P7634	data_type	external-identifier
P7635	data_type	external-identifier
P7636	data_type	external-identifier
P7637	data_type	external-identifier
P7638	data_type	external-identifier
P7639	data_type	external-identifier
P764	data_type	external-identifier
P7641	data_type	external-identifier
P7642	data_type	external-identifier
P7643	data_type	item
P7644	data_type	external-identifier
P7645	data_type	external-identifier
P7646	data_type	external-identifier
P7647	data_type	external-identifier
P7648	data_type	external-identifier
P7649	data_type	external-identifier
P765	data_type	item
P7650	data_type	external-identifier
P7651	data_type	external-identifier
P7652	data_type	external-identifier
P7653	data_type	external-identifier
P7654	data_type	external-identifier
P7655	data_type	external-identifier
P7656	data_type	external-identifier
P7657	data_type	external-identifier
P7658	data_type	external-identifier
P7659	data_type	external-identifier
P7660	data_type	external-identifier
P7661	data_type	external-identifier
P7662	data_type	external-identifier
P7663	data_type	external-identifier
P7665	data_type	external-identifier
P7666	data_type	external-identifier
P7667	data_type	external-identifier
P7668	data_type	quantity
P7669	data_type	external-identifier
P767	data_type	item
P7670	data_type	external-identifier
P7671	data_type	external-identifier
P7672	data_type	external-identifier
P7673	data_type	external-identifier
P7674	data_type	external-identifier
P7675	data_type	external-identifier
P7676	data_type	external-identifier
P7677	data_type	external-identifier
P7678	data_type	external-identifier
P7679	data_type	external-identifier
P768	data_type	item
P7680	data_type	external-identifier
P7681	data_type	external-identifier
P7682	data_type	external-identifier
P7683	data_type	external-identifier
P7684	data_type	external-identifier
P7685	data_type	external-identifier
P7686	data_type	external-identifier
P7687	data_type	external-identifier
P7688	data_type	external-identifier
P7689	data_type	external-identifier
P769	data_type	item
P7690	data_type	external-identifier
P7691	data_type	external-identifier
P7692	data_type	external-identifier
P7693	data_type	external-identifier
P7694	data_type	external-identifier
P7695	data_type	external-identifier
P7696	data_type	external-identifier
P7697	data_type	external-identifier
P7698	data_type	external-identifier
P7699	data_type	external-identifier
P770	data_type	item
P7700	data_type	external-identifier
P7701	data_type	external-identifier
P7702	data_type	external-identifier
P7703	data_type	external-identifier
P7704	data_type	external-identifier
P7705	data_type	url
P7706	data_type	string
P7707	data_type	url
P7708	data_type	external-identifier
P7709	data_type	external-identifier
P771	data_type	external-identifier
P7710	data_type	external-identifier
P7711	data_type	external-identifier
P7712	data_type	external-identifier
P7713	data_type	external-identifier
P7714	data_type	external-identifier
P7715	data_type	external-identifier
P7716	data_type	external-identifier
P7717	data_type	external-identifier
P7718	data_type	external-identifier
P7719	data_type	item
P772	data_type	external-identifier
P7720	data_type	external-identifier
P7721	data_type	external-identifier
P7722	data_type	external-identifier
P7723	data_type	external-identifier
P7724	data_type	external-identifier
P7725	data_type	quantity
P7726	data_type	external-identifier
P7727	data_type	item
P7729	data_type	external-identifier
P773	data_type	external-identifier
P7730	data_type	external-identifier
P7731	data_type	external-identifier
P7732	data_type	external-identifier
P7733	data_type	external-identifier
P7734	data_type	external-identifier
P7735	data_type	external-identifier
P7736	data_type	external-identifier
P7737	data_type	external-identifier
P7738	data_type	external-identifier
P7739	data_type	external-identifier
P774	data_type	external-identifier
P7740	data_type	external-identifier
P7741	data_type	external-identifier
P7742	data_type	external-identifier
P7743	data_type	external-identifier
P7744	data_type	external-identifier
P7745	data_type	external-identifier
P7746	data_type	external-identifier
P7747	data_type	external-identifier
P7748	data_type	external-identifier
P7749	data_type	external-identifier
P775	data_type	external-identifier
P7750	data_type	external-identifier
P7751	data_type	external-identifier
P7752	data_type	external-identifier
P7753	data_type	external-identifier
P7754	data_type	external-identifier
P7755	data_type	external-identifier
P7756	data_type	external-identifier
P7757	data_type	external-identifier
P7758	data_type	external-identifier
P7759	data_type	external-identifier
P776	data_type	external-identifier
P7760	data_type	external-identifier
P7761	data_type	external-identifier
P7762	data_type	external-identifier
P7763	data_type	item
P7764	data_type	external-identifier
P7765	data_type	external-identifier
P7766	data_type	external-identifier
P7767	data_type	item
P7768	data_type	external-identifier
P7769	data_type	external-identifier
P777	data_type	external-identifier
P7770	data_type	quantity
P7771	data_type	external-identifier
P7772	data_type	external-identifier
P7773	data_type	external-identifier
P7774	data_type	external-identifier
P7775	data_type	external-identifier
P7776	data_type	external-identifier
P7777	data_type	external-identifier
P7778	data_type	external-identifier
P7779	data_type	item
P778	data_type	external-identifier
P7780	data_type	external-identifier
P7781	data_type	item
P7782	data_type	item
P7783	data_type	external-identifier
P7784	data_type	external-identifier
P7785	data_type	external-identifier
P7786	data_type	external-identifier
P7787	data_type	quantity
P7788	data_type	external-identifier
P7789	data_type	external-identifier
P779	data_type	external-identifier
P7790	data_type	external-identifier
P7791	data_type	external-identifier
P7792	data_type	external-identifier
P7793	data_type	string
P7794	data_type	external-identifier
P7795	data_type	external-identifier
P7796	data_type	external-identifier
P7797	data_type	external-identifier
P7798	data_type	external-identifier
P7799	data_type	external-identifier
P780	data_type	item
P7800	data_type	external-identifier
P7801	data_type	external-identifier
P7802	data_type	external-identifier
P7803	data_type	external-identifier
P7804	data_type	external-identifier
P7805	data_type	external-identifier
P7806	data_type	external-identifier
P7807	data_type	external-identifier
P7808	data_type	external-identifier
P7809	data_type	external-identifier
P781	data_type	external-identifier
P7810	data_type	external-identifier
P7811	data_type	external-identifier
P7812	data_type	external-identifier
P7813	data_type	external-identifier
P7814	data_type	external-identifier
P7815	data_type	external-identifier
P7816	data_type	external-identifier
P7817	data_type	external-identifier
P7818	data_type	external-identifier
P7819	data_type	external-identifier
P782	data_type	external-identifier
P7820	data_type	external-identifier
P7821	data_type	external-identifier
P7822	data_type	external-identifier
P7823	data_type	external-identifier
P7824	data_type	external-identifier
P7825	data_type	external-identifier
P7826	data_type	external-identifier
P7827	data_type	external-identifier
P7828	data_type	external-identifier
P7829	data_type	external-identifier
P783	data_type	item
P7830	data_type	external-identifier
P7831	data_type	external-identifier
P7832	data_type	external-identifier
P7834	data_type	external-identifier
P7835	data_type	external-identifier
P7836	data_type	external-identifier
P7837	data_type	external-identifier
P7838	data_type	external-identifier
P7839	data_type	external-identifier
P784	data_type	item
P7840	data_type	external-identifier
P7841	data_type	external-identifier
P7842	data_type	external-identifier
P7843	data_type	external-identifier
P7844	data_type	external-identifier
P7845	data_type	external-identifier
P7846	data_type	external-identifier
P7847	data_type	external-identifier
P7848	data_type	external-identifier
P7849	data_type	external-identifier
P785	data_type	item
P7850	data_type	external-identifier
P7851	data_type	external-identifier
P7852	data_type	external-identifier
P7853	data_type	external-identifier
P7854	data_type	external-identifier
P7855	data_type	string
P7856	data_type	external-identifier
P7857	data_type	external-identifier
P7858	data_type	external-identifier
P7859	data_type	external-identifier
P786	data_type	item
P7860	data_type	external-identifier
P7861	data_type	item
P7862	data_type	quantity
P7863	data_type	quantity
P7864	data_type	external-identifier
P7865	data_type	external-identifier
P7866	data_type	external-identifier
P7867	data_type	item
P7868	data_type	external-identifier
P7869	data_type	external-identifier
P787	data_type	item
P7870	data_type	external-identifier
P7871	data_type	external-identifier
P7872	data_type	external-identifier
P7873	data_type	external-identifier
P7874	data_type	external-identifier
P7875	data_type	external-identifier
P7876	data_type	external-identifier
P7877	data_type	external-identifier
P7878	data_type	external-identifier
P7879	data_type	external-identifier
P788	data_type	item
P7880	data_type	external-identifier
P7881	data_type	external-identifier
P7882	data_type	external-identifier
P7883	data_type	external-identifier
P7884	data_type	external-identifier
P7885	data_type	external-identifier
P7886	data_type	external-identifier
P7887	data_type	quantity
P7888	data_type	item
P7889	data_type	external-identifier
P789	data_type	item
P7890	data_type	url
P7891	data_type	external-identifier
P7892	data_type	external-identifier
P7893	data_type	external-identifier
P7894	data_type	external-identifier
P7895	data_type	external-identifier
P7896	data_type	external-identifier
P7897	data_type	external-identifier
P7898	data_type	external-identifier
P7899	data_type	external-identifier
P790	data_type	item
P7900	data_type	external-identifier
P7901	data_type	external-identifier
P7902	data_type	external-identifier
P7903	data_type	item
P7904	data_type	item
P7905	data_type	external-identifier
P7906	data_type	external-identifier
P7907	data_type	external-identifier
P7908	data_type	external-identifier
P7909	data_type	external-identifier
P791	data_type	external-identifier
P7910	data_type	external-identifier
P7911	data_type	external-identifier
P7912	data_type	external-identifier
P7913	data_type	external-identifier
P7914	data_type	external-identifier
P7915	data_type	external-identifier
P7916	data_type	external-identifier
P7917	data_type	external-identifier
P7918	data_type	external-identifier
P7919	data_type	external-identifier
P792	data_type	string
P7920	data_type	external-identifier
P7921	data_type	external-identifier
P7922	data_type	external-identifier
P7923	data_type	external-identifier
P7924	data_type	external-identifier
P7925	data_type	external-identifier
P7926	data_type	external-identifier
P7927	data_type	external-identifier
P7928	data_type	external-identifier
P7929	data_type	external-identifier
P793	data_type	item
P7930	data_type	url
P7931	data_type	external-identifier
P7932	data_type	external-identifier
P7934	data_type	external-identifier
P7935	data_type	external-identifier
P7936	data_type	item
P7937	data_type	item
P7938	data_type	item
P7939	data_type	external-identifier
P7940	data_type	external-identifier
P7941	data_type	external-identifier
P7942	data_type	external-identifier
P7943	data_type	external-identifier
P7944	data_type	external-identifier
P7945	data_type	external-identifier
P7946	data_type	external-identifier
P7947	data_type	external-identifier
P7948	data_type	external-identifier
P7949	data_type	external-identifier
P795	data_type	item
P7950	data_type	external-identifier
P7951	data_type	external-identifier
P7952	data_type	external-identifier
P7953	data_type	external-identifier
P7954	data_type	external-identifier
P7955	data_type	external-identifier
P7956	data_type	external-identifier
P7957	data_type	external-identifier
P7958	data_type	external-identifier
P7959	data_type	item
P7960	data_type	external-identifier
P7961	data_type	external-identifier
P7962	data_type	external-identifier
P7963	data_type	external-identifier
P7964	data_type	string
P7965	data_type	external-identifier
P7966	data_type	external-identifier
P7967	data_type	external-identifier
P7968	data_type	external-identifier
P7969	data_type	external-identifier
P797	data_type	item
P7970	data_type	external-identifier
P7971	data_type	quantity
P7972	data_type	external-identifier
P7973	data_type	string
P7974	data_type	external-identifier
P7975	data_type	external-identifier
P7976	data_type	external-identifier
P7977	data_type	external-identifier
P7978	data_type	external-identifier
P7979	data_type	external-identifier
P798	data_type	string
P7980	data_type	external-identifier
P7981	data_type	external-identifier
P7982	data_type	external-identifier
P7983	data_type	external-identifier
P7984	data_type	item
P7985	data_type	external-identifier
P7986	data_type	external-identifier
P7987	data_type	external-identifier
P7988	data_type	external-identifier
P7989	data_type	external-identifier
P799	data_type	string
P7990	data_type	external-identifier
P7991	data_type	external-identifier
P7992	data_type	external-identifier
P7993	data_type	external-identifier
P7994	data_type	external-identifier
P7995	data_type	external-identifier
P7996	data_type	external-identifier
P7997	data_type	external-identifier
P7998	data_type	external-identifier
P7999	data_type	external-identifier
P800	data_type	item
P8000	data_type	string
P8001	data_type	item
P8002	data_type	external-identifier
P8003	data_type	external-identifier
P8004	data_type	item
P8005	data_type	item
P8006	data_type	item
P8007	data_type	external-identifier
P8008	data_type	external-identifier
P8009	data_type	string
P8010	data_type	quantity
P8011	data_type	quantity
P8012	data_type	external-identifier
P8013	data_type	external-identifier
P8014	data_type	external-identifier
P8015	data_type	external-identifier
P8016	data_type	external-identifier
P8017	data_type	string
P8018	data_type	external-identifier
P8019	data_type	external-identifier
P802	data_type	item
P8020	data_type	external-identifier
P8021	data_type	external-identifier
P8022	data_type	external-identifier
P8023	data_type	external-identifier
P8024	data_type	external-identifier
P8025	data_type	external-identifier
P8026	data_type	item
P8027	data_type	external-identifier
P8028	data_type	external-identifier
P8029	data_type	external-identifier
P803	data_type	item
P8030	data_type	item
P8031	data_type	item
P8032	data_type	item
P8033	data_type	external-identifier
P8034	data_type	external-identifier
P8035	data_type	external-identifier
P8036	data_type	external-identifier
P8037	data_type	external-identifier
P8038	data_type	external-identifier
P8039	data_type	external-identifier
P804	data_type	external-identifier
P8040	data_type	external-identifier
P8041	data_type	external-identifier
P8042	data_type	external-identifier
P8043	data_type	external-identifier
P8044	data_type	external-identifier
P8045	data_type	item
P8046	data_type	string
P8047	data_type	item
P8048	data_type	external-identifier
P8049	data_type	quantity
P805	data_type	item
P8050	data_type	external-identifier
P8051	data_type	external-identifier
P8052	data_type	external-identifier
P8053	data_type	external-identifier
P8054	data_type	string
P8055	data_type	external-identifier
P8056	data_type	external-identifier
P8057	data_type	external-identifier
P8058	data_type	item
P8059	data_type	external-identifier
P806	data_type	external-identifier
P8060	data_type	external-identifier
P8061	data_type	external-identifier
P8062	data_type	external-identifier
P8063	data_type	external-identifier
P8064	data_type	external-identifier
P8065	data_type	external-identifier
P8066	data_type	external-identifier
P8067	data_type	external-identifier
P8068	data_type	external-identifier
P8069	data_type	external-identifier
P807	data_type	item
P8070	data_type	external-identifier
P8071	data_type	external-identifier
P8072	data_type	external-identifier
P8073	data_type	external-identifier
P8074	data_type	external-identifier
P8075	data_type	external-identifier
P8076	data_type	external-identifier
P8077	data_type	external-identifier
P8078	data_type	external-identifier
P8079	data_type	external-identifier
P808	data_type	external-identifier
P8080	data_type	external-identifier
P8081	data_type	external-identifier
P8082	data_type	external-identifier
P8083	data_type	external-identifier
P8084	data_type	external-identifier
P8085	data_type	external-identifier
P8086	data_type	external-identifier
P8087	data_type	external-identifier
P8088	data_type	external-identifier
P8089	data_type	external-identifier
P809	data_type	external-identifier
P8090	data_type	external-identifier
P8091	data_type	external-identifier
P8092	data_type	external-identifier
P8093	data_type	quantity
P8094	data_type	external-identifier
P8095	data_type	external-identifier
P8096	data_type	external-identifier
P8097	data_type	item
P8098	data_type	external-identifier
P8099	data_type	external-identifier
P8100	data_type	external-identifier
P8101	data_type	external-identifier
P8102	data_type	external-identifier
P8103	data_type	external-identifier
P8104	data_type	external-identifier
P8105	data_type	external-identifier
P8106	data_type	external-identifier
P8107	data_type	item
P8108	data_type	external-identifier
P8109	data_type	external-identifier
P811	data_type	item
P8110	data_type	external-identifier
P8111	data_type	item
P8112	data_type	string
P8113	data_type	external-identifier
P8114	data_type	external-identifier
P8115	data_type	item
P8116	data_type	external-identifier
P8117	data_type	external-identifier
P8118	data_type	external-identifier
P8119	data_type	external-identifier
P812	data_type	item
P8120	data_type	external-identifier
P8121	data_type	external-identifier
P8122	data_type	external-identifier
P8123	data_type	external-identifier
P8124	data_type	external-identifier
P8125	data_type	external-identifier
P8126	data_type	external-identifier
P8127	data_type	item
P8128	data_type	external-identifier
P8129	data_type	external-identifier
P813	data_type	time
P8130	data_type	external-identifier
P8131	data_type	item
P8132	data_type	external-identifier
P8133	data_type	external-identifier
P8134	data_type	external-identifier
P8135	data_type	external-identifier
P8136	data_type	external-identifier
P8137	data_type	external-identifier
P8138	data_type	item
P8139	data_type	external-identifier
P814	data_type	item
P8140	data_type	external-identifier
P8141	data_type	external-identifier
P8142	data_type	external-identifier
P8143	data_type	external-identifier
P8144	data_type	external-identifier
P8145	data_type	external-identifier
P8146	data_type	external-identifier
P8147	data_type	external-identifier
P8148	data_type	external-identifier
P8149	data_type	external-identifier
P815	data_type	external-identifier
P8150	data_type	external-identifier
P8151	data_type	external-identifier
P8152	data_type	external-identifier
P8153	data_type	external-identifier
P8155	data_type	external-identifier
P8156	data_type	external-identifier
P8157	data_type	external-identifier
P8158	data_type	external-identifier
P8159	data_type	external-identifier
P816	data_type	item
P8160	data_type	external-identifier
P8161	data_type	external-identifier
P8162	data_type	external-identifier
P8163	data_type	external-identifier
P8164	data_type	external-identifier
P8165	data_type	external-identifier
P8166	data_type	external-identifier
P8167	data_type	external-identifier
P8168	data_type	external-identifier
P8169	data_type	external-identifier
P817	data_type	item
P8170	data_type	external-identifier
P8171	data_type	external-identifier
P8172	data_type	external-identifier
P8173	data_type	external-identifier
P8174	data_type	external-identifier
P8175	data_type	external-identifier
P8176	data_type	external-identifier
P8177	data_type	external-identifier
P8178	data_type	external-identifier
P8179	data_type	external-identifier
P818	data_type	external-identifier
P8180	data_type	external-identifier
P8181	data_type	external-identifier
P8182	data_type	external-identifier
P8183	data_type	string
P8184	data_type	external-identifier
P8185	data_type	external-identifier
P8186	data_type	external-identifier
P8187	data_type	external-identifier
P8188	data_type	external-identifier
P8189	data_type	external-identifier
P819	data_type	external-identifier
P8190	data_type	external-identifier
P8191	data_type	external-identifier
P8192	data_type	external-identifier
P8193	data_type	item
P8194	data_type	item
P8195	data_type	string
P8196	data_type	item
P8197	data_type	external-identifier
P8198	data_type	external-identifier
P8199	data_type	external-identifier
P820	data_type	string
P8200	data_type	external-identifier
P8201	data_type	external-identifier
P8202	data_type	external-identifier
P8203	data_type	item
P8204	data_type	string
P8205	data_type	external-identifier
P8206	data_type	string
P8207	data_type	external-identifier
P8208	data_type	quantity
P8209	data_type	external-identifier
P821	data_type	external-identifier
P8210	data_type	external-identifier
P8211	data_type	external-identifier
P8212	data_type	external-identifier
P8213	data_type	external-identifier
P8214	data_type	url
P8215	data_type	external-identifier
P8216	data_type	external-identifier
P8217	data_type	external-identifier
P8218	data_type	external-identifier
P8219	data_type	external-identifier
P822	data_type	item
P8220	data_type	external-identifier
P8221	data_type	external-identifier
P8222	data_type	external-identifier
P8223	data_type	external-identifier
P8224	data_type	string
P8225	data_type	item
P8226	data_type	external-identifier
P8227	data_type	external-identifier
P8228	data_type	item
P8229	data_type	external-identifier
P823	data_type	item
P8230	data_type	external-identifier
P8231	data_type	external-identifier
P8232	data_type	external-identifier
P8233	data_type	external-identifier
P8234	data_type	external-identifier
P8235	data_type	external-identifier
P8236	data_type	external-identifier
P8237	data_type	external-identifier
P8238	data_type	external-identifier
P8239	data_type	external-identifier
P824	data_type	external-identifier
P8240	data_type	external-identifier
P8241	data_type	item
P8242	data_type	external-identifier
P8243	data_type	external-identifier
P8244	data_type	external-identifier
P8245	data_type	external-identifier
P8246	data_type	external-identifier
P8247	data_type	quantity
P8248	data_type	external-identifier
P8249	data_type	external-identifier
P825	data_type	item
P8250	data_type	external-identifier
P8251	data_type	external-identifier
P8253	data_type	external-identifier
P8254	data_type	external-identifier
P8255	data_type	external-identifier
P8256	data_type	external-identifier
P8257	data_type	external-identifier
P8258	data_type	item
P8259	data_type	external-identifier
P826	data_type	item
P8260	data_type	external-identifier
P8261	data_type	external-identifier
P8262	data_type	external-identifier
P8263	data_type	item
P8264	data_type	string
P8265	data_type	string
P8266	data_type	external-identifier
P8267	data_type	external-identifier
P8268	data_type	external-identifier
P8269	data_type	external-identifier
P827	data_type	external-identifier
P8270	data_type	external-identifier
P8271	data_type	external-identifier
P8272	data_type	external-identifier
P8273	data_type	external-identifier
P8274	data_type	item
P8275	data_type	quantity
P8276	data_type	string
P8277	data_type	external-identifier
P8278	data_type	external-identifier
P8279	data_type	external-identifier
P828	data_type	item
P8280	data_type	external-identifier
P8281	data_type	external-identifier
P8282	data_type	external-identifier
P8283	data_type	string
P8284	data_type	external-identifier
P8285	data_type	external-identifier
P8286	data_type	external-identifier
P8287	data_type	external-identifier
P8289	data_type	item
P829	data_type	external-identifier
P8290	data_type	external-identifier
P8291	data_type	external-identifier
P8292	data_type	external-identifier
P8293	data_type	external-identifier
P8294	data_type	external-identifier
P8295	data_type	external-identifier
P8296	data_type	external-identifier
P8297	data_type	external-identifier
P8298	data_type	external-identifier
P8299	data_type	external-identifier
P830	data_type	external-identifier
P8300	data_type	external-identifier
